GeneID	control_1	control_2	treatment_1	treatment_2
LOC_Os07g14990	0	0	0	0
LOC_Os07g14980	0	0	0	0
LOC_Os07g14970	0	0	0	0
LOC_Os07g14960	0	0	0	0
LOC_Os07g14950	0	0	0	0
LOC_Os07g14940	0	0	0	0
LOC_Os07g14930	0	0	0	0
LOC_Os07g14920	0.249938424	0.203979431	0.0691357	0.440098822
LOC_Os07g14910	3.681899817	5.482565148	1.50087918	2.339800036
LOC_Os07g14900	0	0	0	0
LOC_Os07g14890	2.755677026	2.306625293	0	0
LOC_Os07g14890	7.537050409	5.38955984	0.714799034	0.866707386
LOC_Os07g14880	0	0	0	0
LOC_Os07g14870	0	0	0	0
LOC_Os07g14860	0	0	0	0
LOC_Os07g14850	25.04654901	32.59358654	3.721280769	10.23190361
LOC_Os07g14840	0	0	0	0
LOC_Os07g14830	18.35468264	18.38405511	17.42370407	23.19025994
LOC_Os07g14820	0.334950442	1.312124796	0	0
LOC_Os07g14810	0	0	0	0
LOC_Os07g14800	0	0	0	0
LOC_Os07g14790	0	0	0	0
LOC_Os07g14780	0	0	0	0
LOC_Os07g14770	0	0	0	0
LOC_Os07g14760	0	0	0	0
LOC_Os07g14750	0	0	0	0
LOC_Os07g14740	17.99604348	28.19211137	0.858259019	1.873179609
LOC_Os07g14720	0	0	0	0
LOC_Os07g14710	0	0	0	0
LOC_Os07g14700	4.531984517	5.702066131	0.156699556	0.285001776
LOC_Os07g14680	0	0	0	0
LOC_Os07g14670	0	0	0	0
LOC_Os07g14660	0.263082435	0.572550679	0.87325772	0.264710387
LOC_Os07g14650	0.749930556	0	0	1.05639957
LOC_Os07g14650	12.22691656	16.72092365	16.81908568	22.61014086
LOC_Os07g14640	0	0	0	0
LOC_Os07g14630	0	0	0	0
LOC_Os07g14620	0	0	0	0
LOC_Os07g14610	6.277410986	7.058510886	19.44768544	8.632215941
LOC_Os07g14600	1.529491482	0.166432888	0.338459248	0.615582386
LOC_Os07g14590	29.93917518	31.6950761	83.09575958	57.08325825
LOC_Os07g14580	8.367627307	7.728920214	10.55016568	7.929905777
LOC_Os07g14570	0	0	0	0
LOC_Os07g14560	0	0	0	0
LOC_Os07g14540	4.697478333	5.537566804	2.165623078	2.494566103
LOC_Os07g14530	1.915468244	0	0.932517433	0.154185692
LOC_Os07g14530	1.51844709	2.659817439	0	0.596231505
LOC_Os07g14530	0.599094183	1.053084285	0.407916305	0.788278721
LOC_Os07g14514	8.620622722	5.534555375	5.532175631	7.893310045
LOC_Os07g14514	4.142291581	0	4.124891243	2.709150636
LOC_Os07g14514	10.90770626	16.54226852	17.86557051	13.56777074
LOC_Os07g14514	10.82571322	9.611975194	3.600761204	6.883118863
LOC_Os07g14514	1.266121877	2.998612881	0	1.423833882
LOC_Os07g14514	6.956759646	4.508010807	4.670249461	5.505466992
LOC_Os07g14500	0	0	0	0
LOC_Os07g14490	0	0	0	0
LOC_Os07g14480	0	0	0	0
LOC_Os07g14470	0	0	0	0
LOC_Os07g14460	0	0	0	0
LOC_Os07g14450	0	0	0	0
LOC_Os07g14440	0	0	0	0
LOC_Os07g14430	0	0	0	0
LOC_Os07g14420	0	0	0	0
LOC_Os07g14410	0	0	0	0
LOC_Os07g14400	0	0	0	0
LOC_Os07g14390	0	0	0	0
LOC_Os07g14380	0	0	0	0.094670729
LOC_Os07g14370	0.954510438	1.500284461	0.821420504	1.49398191
LOC_Os07g14360	0	0	0	0
LOC_Os07g14350	4.229088153	1.661803526	0.649895558	0.236403207
LOC_Os07g14350	18.10392701	15.88704741	2.067713682	3.878235368
LOC_Os07g14340	0	0	0	0
LOC_Os07g14330	0	0	0	0
LOC_Os07g14320	0	0	0	0
LOC_Os07g14310	5.978699936	5.826064543	7.010026023	4.489325444
LOC_Os07g14300	0	0	0	0
LOC_Os07g14290	0	0	0	0
LOC_Os07g14280	14.80038268	25.41036283	20.37876141	21.51061951
LOC_Os07g14270	158.7915899	238.3547429	118.9838519	135.1867185
LOC_Os07g14270	8.013390972	15.23345202	0	3.594339495
LOC_Os07g14270	4.480981476	4.957284225	0.74369307	1.578048417
LOC_Os07g14260	0	0	0	0
LOC_Os07g14250	0	0	0	0
LOC_Os07g14240	0	0	0	0
LOC_Os07g14230	0	0	0	0
LOC_Os07g14220	0	0	0	0
LOC_Os07g14210	0	0	0	0
LOC_Os07g14200	0	0	0	0
LOC_Os07g14190	0	0	0	0
LOC_Os07g14180	0	0	0	0
LOC_Os07g14170	0	0	0	0
LOC_Os07g14160	0	0	0	0
LOC_Os07g14160	0	0	0	0
LOC_Os07g14160	0	0	0	2.596682844
LOC_Os07g14160	9.191262898	10.58987561	9.485943481	6.838959472
LOC_Os07g14150	0	0.154784042	36.19855711	27.47985624
LOC_Os07g14150	0.7764324	0.844881375	16.49431201	10.46857525
LOC_Os07g14150	2.461148243	2.19118822	59.16601457	46.15067743
LOC_Os07g14150	0.819480567	4.636967902	58.02938398	21.76815981
LOC_Os07g14150	0	0.335072273	13.45776149	1.239325903
LOC_Os07g14150	82.52953163	54.42156442	1900.588476	1098.371441
LOC_Os07g14150	0	2.78757605	29.47795178	0
LOC_Os07g14140	0	0	0.877517514	0
LOC_Os07g14130	0	0	0	0
LOC_Os07g14120	0	0	0	0
LOC_Os07g14110	0	0	0	0
LOC_Os07g14100	1.1284091	0.409295917	0.20808686	0.378463896
LOC_Os07g14090	6.735925625	7.028530759	11.43462095	10.86274077
LOC_Os07g14080	0	0	0	0
LOC_Os07g14070	0	0	0	0
LOC_Os07g14060	0	0	0	0
LOC_Os07g14050	0	0	0	0
LOC_Os07g14040	0	0	0	0
LOC_Os07g14030	0	0	0	0
LOC_Os07g14020	0	0	0	0
LOC_Os07g14010	0	0	0	0
LOC_Os07g14000	0	0	0	0
LOC_Os07g13990	0	0	0	0
LOC_Os07g13980	0.236229487	0.06426377	0	0
LOC_Os07g13969	98.44184313	108.2512942	1.642841008	5.228936686
LOC_Os07g13960	0	0	0	0
LOC_Os07g13950	3.871070108	3.369869714	0	2.33701456
LOC_Os07g13940	0	0	0	0
LOC_Os07g13930	0	0	0	0
LOC_Os07g13920	0	0	0	0
LOC_Os07g13910	0	0	0	0
LOC_Os07g13900	0	0	0	0
LOC_Os07g13890	1.757175168	2.314628941	2.14886968	2.605545243
LOC_Os07g13880	0	0	0	0
LOC_Os07g13870	0.197431627	0.3222553	0.218446983	0.099326666
LOC_Os07g13860	0	0	0	0
LOC_Os07g13850	0	0	0	0
LOC_Os07g13840	0	0	0	0
LOC_Os07g13834	10.19696516	8.013714563	18.80394673	19.09511896
LOC_Os07g13830	0	0	0.989499947	0.359936236
LOC_Os07g13810	1.109794843	1.207632491	7.776861698	6.606918295
LOC_Os07g13800	0.331580444	0.481082692	0.366875099	0.222421508
LOC_Os07g13790	0.88844232	0	0	0
LOC_Os07g13780	0.272336591	0.592690653	0	0.274021808
LOC_Os07g13770	4.415887382	5.351228295	0.111043883	0.201964221
LOC_Os07g13760	0	0	0	0
LOC_Os07g13740	0	0	0	0
LOC_Os07g13728	0	0	0	0
LOC_Os07g13719	0	0	0	0
LOC_Os07g13710	0	0	0	0
LOC_Os07g13700	0	0	0	0
LOC_Os07g13690	0	0	0	0
LOC_Os07g13680	0	0	0	0
LOC_Os07g13660	0.214209413	0.349640632	0	0
LOC_Os07g13634	3.34500698	2.777816264	0.779170938	1.505710518
LOC_Os07g13610	0	0.090518373	0	0
LOC_Os07g13600	1.797421497	1.600264763	3.615901313	2.959435523
LOC_Os07g13590	13.13645407	18.47151827	16.42237656	12.27361791
LOC_Os07g13580	0	0.107942746	0	0
LOC_Os07g13580	0	0	0	0
LOC_Os07g13570	0	0	0	0
LOC_Os07g13560	0	0	0	0
LOC_Os07g13550	0	0	0	0
LOC_Os07g13540	0.301721795	0.469030117	0.190764677	0.303588848
LOC_Os07g13534	4.43201427	3.807420946	2.322840478	3.05119548
LOC_Os07g13530	0.221204006	0	0	0
LOC_Os07g13530	53.63503336	68.02535892	82.57731232	93.08389357
LOC_Os07g13520	0.771916651	1.154955347	1.281123492	4.757246255
LOC_Os07g13510	0	0	0	0
LOC_Os07g13500	0	0	0	0
LOC_Os07g13490	0	0	0	0
LOC_Os07g13480	0.626531578	0.340882774	0	0
LOC_Os07g13460	3.455911865	4.529788637	1.564270351	1.975736947
LOC_Os07g13450	0	0	0	0
LOC_Os07g13440	0	0	0	0
LOC_Os07g13430	0	0	0	0
LOC_Os07g13420	0	0	0	0
LOC_Os07g13400	0	0	0	0
LOC_Os07g13390	0	0	0	0
LOC_Os07g13380	0	0	0	0
LOC_Os07g13370	1.903804971	1.657312974	0.42129061	0.766234282
LOC_Os07g13360	0.942521418	0.512806261	1.0428469	0.474176867
LOC_Os07g13350	0	0	0	0
LOC_Os07g13340	0	0	0	0
LOC_Os07g13330	0	0	0	0
LOC_Os07g13319	0	0	0	0
LOC_Os07g13310	0	0	0	0
LOC_Os07g13280	0	0	0	0
LOC_Os07g13280	11.28278588	12.03190817	8.738637282	9.5361871
LOC_Os07g13270	8.758784891	6.75108579	2.422775627	8.262172686
LOC_Os07g13270	65.12217941	71.66305214	88.64434379	93.92431933
LOC_Os07g13260	2.420619522	1.975512952	2.231899384	3.247464401
LOC_Os07g13240	0	0	0	0
LOC_Os07g13234	63.75322114	51.25593956	21.33500459	28.63737754
LOC_Os07g13234	38.90380201	41.16139575	10.65605835	16.95838313
LOC_Os07g13230	0	0	0	0
LOC_Os07g13220	0	0	0	0
LOC_Os07g13210	0	0	0	0
LOC_Os07g13200	0	0	0	0
LOC_Os07g13190	0	0	0	0
LOC_Os07g13180	0	0	0	0
LOC_Os07g13170	2.222117693	0	0	0
LOC_Os07g13170	4.157623077	6.270316122	5.568634021	6.311721691
LOC_Os07g13160	0.489222501	0.177450511	0	0
LOC_Os07g13140	0	0	0	0
LOC_Os07g13130	0	0	0	0
LOC_Os07g13120	0	0	0	0
LOC_Os07g13100	0	0	0	0
LOC_Os07g13090	0	0	0	0
LOC_Os07g13080	0	0	0	0
LOC_Os07g13070	0	0	0	0
LOC_Os07g13060	0	0	0	0
LOC_Os07g13050	0	0	0	0
LOC_Os07g13040	0	0	0	0
LOC_Os07g13030	0	0	0	0
LOC_Os07g13020	0	0	0	0
LOC_Os07g13010	0	0	0	0
LOC_Os07g12990	0	0	0	0
LOC_Os07g12980	0	0	0	0
LOC_Os07g12970	0	0	0	0
LOC_Os07g12950	0	0	0	0
LOC_Os07g12940	0	0	0	0
LOC_Os07g12920	0	0.206921825	0.210398936	0
LOC_Os07g12910	0.235630354	0	0	0
LOC_Os07g12910	0	0.259030981	0.263383734	0
LOC_Os07g12910	12.8835615	18.74326759	9.761532034	13.38600071
LOC_Os07g12900	0.970656385	0.586793234	0.29832685	0.271295223
LOC_Os07g12890	4.470497751	0	0.911170501	0
LOC_Os07g12890	10.18955231	10.60046826	2.230054839	3.154647753
LOC_Os07g12880	0.138606091	0	0	0
LOC_Os07g12860	0	0	0	0.034977768
LOC_Os07g12850	0	0	0	0
LOC_Os07g12840	0	0	0	0
LOC_Os07g12830	5.814749068	8.188358035	10.47051928	14.68418685
LOC_Os07g12830	1.14161459	2.588036278	3.157830726	5.264778265
LOC_Os07g12830	22.77363122	23.37619009	32.34143068	39.56894688
LOC_Os07g12820	0	0	0	0
LOC_Os07g12810	1.388872991	1.605770806	2.881330865	2.270884409
LOC_Os07g12800	3.056388228	0	19.13559512	7.575741833
LOC_Os07g12800	2.835783916	4.285808139	0	7.450366184
LOC_Os07g12790	1.768975658	3.149878219	0.889669092	2.588977554
LOC_Os07g12780	13.05029655	14.64456341	11.13038519	10.39541593
LOC_Os07g12770	10.69172733	8.557454476	8.016885548	6.312479544
LOC_Os07g12760	0	0	0	0
LOC_Os07g12750	0	0	0	0
LOC_Os07g12740	0	0	0	0
LOC_Os07g12730	11.26685142	19.24372968	9.152353719	6.027037549
LOC_Os07g12720	1.282721456	0.348951006	1.064444322	0.645329464
LOC_Os07g12710	0.224875442	0.122350041	0	0
LOC_Os07g12700	0.576542357	1.882108085	0	0
LOC_Os07g12690	0.04370563	0.190234581	0.04835782	0
LOC_Os07g12680	0	0	0	0
LOC_Os07g12670	0	0	0	0
LOC_Os07g12660	0	0	0	0
LOC_Os07g12650	20.30297623	20.86547179	9.449185122	12.80841478
LOC_Os07g12640	12.22510285	9.710107572	4.44297424	6.195269113
LOC_Os07g12630	10.33469176	9.158934886	6.955160111	4.716910121
LOC_Os07g12620	0	0	0	0
LOC_Os07g12610	0.081455383	0	0.090125797	0
LOC_Os07g12600	1.006717923	0.684667802	0.69617295	0.886329051
LOC_Os07g12590	0.207290622	0	0.152903604	0.069524445
LOC_Os07g12590	0	0.178225144	0	0
LOC_Os07g12580	0	0	0	0
LOC_Os07g12570	1.178151772	3.418708405	1.303558626	0.790294779
LOC_Os07g12560	0	0	0	0
LOC_Os07g12560	1.336314613	0.969414575	0.410710252	0.896389146
LOC_Os07g12550	0.223024615	0.970744362	0	0
LOC_Os07g12540	3.534455316	4.166550869	1.629448282	4.149047588
LOC_Os07g12530	1.620447952	0.75570168	1.366045299	0
LOC_Os07g12530	48.47351719	41.85160773	56.00714787	56.84907851
LOC_Os07g12520	6.15428214	6.209790886	0.928550019	1.632532538
LOC_Os07g12510	12.09309505	11.98949514	28.54470194	25.95824437
LOC_Os07g12500	0	0	0	0
LOC_Os07g12490	1.851501148	4.659054746	1.536436359	0
LOC_Os07g12490	9.117939457	6.813739944	15.07195622	12.93253327
LOC_Os07g12480	0.081989382	0.089217428	0	0.082496732
LOC_Os07g12470	4.709639451	7.185907631	2.039067775	2.67844238
LOC_Os07g12460	0	0	0	0
LOC_Os07g12450	0	0	0	0
LOC_Os07g12440	0	0	0	0
LOC_Os07g12430	0	0	0	0
LOC_Os07g12420	0	0	0	0
LOC_Os07g12410	0	0	0	0
LOC_Os07g12400	0	0	0	0
LOC_Os07g12390	19.01734936	15.44754939	13.33624228	14.55340204
LOC_Os07g12380	0	0	0	0
LOC_Os07g12370	0	0	0	0
LOC_Os07g12360	0	0	0	0
LOC_Os07g12350	0	0	0	0
LOC_Os07g12340	5.076909921	10.10575933	3.014169069	4.360765934
LOC_Os07g12330	0	0	0.182630549	0.083041126
LOC_Os07g12330	1.030882801	0.240377935	0.244417242	0
LOC_Os07g12330	0.513246054	1.241095475	0.567877872	0.286901121
LOC_Os07g12320	2.398436822	2.768053464	0.321664891	0.658166818
LOC_Os07g12310	0	0	0	0
LOC_Os07g12304	0	0	0	0
LOC_Os07g12300	0	0	0	0
LOC_Os07g12290	0	0	0	0
LOC_Os07g12280	0	0	0	0
LOC_Os07g12270	0	0	0	0
LOC_Os07g12260	0	0	0	0
LOC_Os07g12255	0	0	0	0
LOC_Os07g12250	29.12564651	42.98134438	22.29325169	32.91892901
LOC_Os07g12240	3.230164461	1.562191258	0.794221149	1.805640388
LOC_Os07g12230	1.64583458	2.558469414	0.52029238	0.828009497
LOC_Os07g12220	5.87656426	4.97360289	3.130634772	3.284960225
LOC_Os07g12210	0	0	0	0
LOC_Os07g12200	101.5815483	130.0955984	81.96042977	139.2030783
LOC_Os07g12190	0	0	0	0
LOC_Os07g12180	0	0	0	0
LOC_Os07g12170	57.39337386	79.66151028	63.89574247	101.1940075
LOC_Os07g12160	6.522581846	5.114448282	0.31839131	0.386055502
LOC_Os07g12150	23.47177016	24.9180507	19.00257997	18.43279089
LOC_Os07g12140	1.213823725	0	0	0
LOC_Os07g12140	2.507241138	3.287921518	1.138101006	1.746523336
LOC_Os07g12130	0	0	0	0
LOC_Os07g12120	0	0	0	0
LOC_Os07g12110	33.10112643	27.15891187	16.94129484	22.70860636
LOC_Os07g12100	0.214988356	0.116970684	0.059468129	0
LOC_Os07g12090	0	0	0	0
LOC_Os07g12080	0	0	0	0
LOC_Os07g12070	0	0	0	0
LOC_Os07g12060	0	0	0	0
LOC_Os07g12050	0	0	0	0
LOC_Os07g12040	0	0	0	0
LOC_Os07g12030	0	0	0	0
LOC_Os07g12020	0	0	0	0
LOC_Os07g12010	0	0	0	0
LOC_Os07g12000	0	0	0	0
LOC_Os07g11990	0	0	0	0
LOC_Os07g11980	0.258071341	0	0	0.519336569
LOC_Os07g11970	0.735203238	0.228576434	0.116208715	0.211357906
LOC_Os07g11920	0	0	0	0
LOC_Os07g11910	0	0	0	0
LOC_Os07g11900	0	0	0	0
LOC_Os07g11890	0	0	0	0
LOC_Os07g11870	0.70757471	2.138759187	0.173975909	1.8194359
LOC_Os07g11860	0	0	0	0
LOC_Os07g11850	0	0	0	0
LOC_Os07g11840	0	0	0	0
LOC_Os07g11830	0	0	0	0
LOC_Os07g11820	0	0	0	0
LOC_Os07g11810	0	0	0	0
LOC_Os07g11800	0	0	0	0
LOC_Os07g11790	0.806472939	0.70205619	0.624621841	2.028658472
LOC_Os07g11780	0	0	0	0
LOC_Os07g11770	0.192864703	0.314800996	0.320090908	0.776232594
LOC_Os07g11739	4.482071444	9.467512344	9.140412158	7.604771702
LOC_Os07g11720	0	0	0	0
LOC_Os07g11710	0	0	0	0
LOC_Os07g11700	0	0	0	0
LOC_Os07g11690	0	0	0	0
LOC_Os07g11680	0	0.059209558	0	0
LOC_Os07g11670	0	0	0	0.057159685
LOC_Os07g11650	0	0.222538566	0	0
LOC_Os07g11640	0	0	0	0
LOC_Os07g11630	0	0.252020171	0	0
LOC_Os07g11620	0	0	0	0
LOC_Os07g11610	0	0	0	0
LOC_Os07g11600	0	0	0	0
LOC_Os07g11590	0	0	0	0
LOC_Os07g11580	0	0	0	0
LOC_Os07g11560	0	0	0	0
LOC_Os07g11550	0	0.541034128	0	0
LOC_Os07g11540	0	0	0	0
LOC_Os07g11530	0	0	0	0
LOC_Os07g11520	0	0	0	0
LOC_Os07g11510	0	0	0	0
LOC_Os07g11500	0	0	0	0
LOC_Os07g11490	1.741981549	4.001720285	1.28493636	1.558009706
LOC_Os07g11490	5.562945165	1.599002091	0	0
LOC_Os07g11490	2.828357621	5.162595016	1.413285783	3.304869074
LOC_Os07g11480	0	0	0.057053946	0
LOC_Os07g11460	0	0	0	0
LOC_Os07g11450	0	0	0	0
LOC_Os07g11440	0	0	0	0
LOC_Os07g11430	0	0	0	0
LOC_Os07g11420	0.158929565	0	0	0
LOC_Os07g11410	0	0	0	0
LOC_Os07g11400	0	0	0	0
LOC_Os07g11390	0.057288564	0	0	0
LOC_Os07g11380	0	0.773694577	0	0
LOC_Os07g11380	0	0	0	0
LOC_Os07g11370	0	0	0	0
LOC_Os07g11360	0	0	0	0
LOC_Os07g11350	0	0	0	0
LOC_Os07g11340	0	0	0	0
LOC_Os07g11330	1.298947626	1.884614221	0	0
LOC_Os07g11320	0	0	0	0
LOC_Os07g11310	0	0	0	0
LOC_Os07g11300	17.94535812	23.43286887	290.6849407	200.2455191
LOC_Os07g11290	30.29149157	30.80932215	51.84693782	53.99125652
LOC_Os07g11280	0.305610798	0.831382331	0	1.588759898
LOC_Os07g11280	9.22136251	7.629769052	3.808462707	2.308916632
LOC_Os07g11270	0	0	0	0.060995906
LOC_Os07g11260	0	0	0	0
LOC_Os07g11250	0	0	0	0
LOC_Os07g11240	0	0	0	0
LOC_Os07g11230	0	0	0	0
LOC_Os07g11220	0	0	0	0
LOC_Os07g11210	0	0	0	0
LOC_Os07g11200	0	0	0	0
LOC_Os07g11190	0	0	0	0
LOC_Os07g11180	0	0	0	0
LOC_Os07g11170	0	0	0	0
LOC_Os07g11160	0	0	0	0
LOC_Os07g11150	0.110903782	0	0	0
LOC_Os07g11150	0.194402086	0.141026831	0.071698322	0
LOC_Os07g11150	0	0	0	0
LOC_Os07g11130	0	0	0	0
LOC_Os07g11120	0.35759152	0.389116188	0	0.119934765
LOC_Os07g11110	167.0607145	118.0209492	11.17121368	23.45991568
LOC_Os07g11100	0	0	0	0
LOC_Os07g11090	0	0	0	0
LOC_Os07g11080	0	0	0	0
LOC_Os07g11070	5.948229678	7.821077193	7.198385856	5.049875211
LOC_Os07g11060	2.56145435	3.227362785	1.118725686	2.712952225
LOC_Os07g11060	32.45417438	40.09993065	32.66534931	27.38806503
LOC_Os07g11050	0	0	0	0
LOC_Os07g11040	0	0	0	0
LOC_Os07g11030	0	0	0	0
LOC_Os07g11020	0	0	0	0
LOC_Os07g11010	0	2.153011598	4.076424204	2.059475693
LOC_Os07g11010	5.953069572	6.261952773	2.122392848	4.059825944
LOC_Os07g11000	11.62406379	13.18618996	4.875552916	4.663108491
LOC_Os07g10990	0	0	0	0
LOC_Os07g10970	1.424741678	3.935489908	0.788198239	2.591431716
LOC_Os07g10970	1.300246141	1.591732862	0	0
LOC_Os07g10960	2.668343742	1.902345806	0.610835621	1.481299551
LOC_Os07g10950	0	0	0	0
LOC_Os07g10940	0	0	0	0
LOC_Os07g10930	0	0	0	0
LOC_Os07g10920	3.806336494	3.274070742	3.730183144	4.194641517
LOC_Os07g10920	5.11886632	3.271350284	3.32632201	1.021932903
LOC_Os07g10920	0	0	0	0
LOC_Os07g10920	1.68724647	4.997976269	4.09668381	5.84758904
LOC_Os07g10910	0.504922188	0.27471764	0.111733596	0.304827986
LOC_Os07g10910	1.614247045	0.27446193	0.111629594	0.203029499
LOC_Os07g10900	0	0	0	0
LOC_Os07g10890	0	0	0	0
LOC_Os07g10890	18.84327937	20.39711796	17.02852554	18.16575031
LOC_Os07g10880	0.108607177	0	0.120167729	0.218558476
LOC_Os07g10870	0	0	0	0
LOC_Os07g10860	0.290589713	0.948622842	0.160760581	0.292387881
LOC_Os07g10850	0.206888677	0.096483272	0.098104576	0.089215244
LOC_Os07g10840	39.46291884	30.65505823	451.7152984	424.6710393
LOC_Os07g10830	24.42986213	37.03364592	19.48043413	29.66676514
LOC_Os07g10820	1.511308193	1.731097456	0.704074718	0.960416942
LOC_Os07g10810	3.390129165	3.842705473	2.188075816	3.126848325
LOC_Os07g10800	2.244762548	2.442657041	1.064444322	1.935988393
LOC_Os07g10790	0	0	0	0
LOC_Os07g10780	10.11355167	11.56236793	1.841404862	2.31861287
LOC_Os07g10770	91.49190047	109.5354173	8.983381157	14.18466228
LOC_Os07g10760	0	0	0	0
LOC_Os07g10750	0	0	0	0
LOC_Os07g10740	0	0	0	0
LOC_Os07g10730	0.413702149	0.675260153	0.228869072	0.208131068
LOC_Os07g10720	0	0	0	0
LOC_Os07g10720	71.09227613	69.73580196	33.51583052	38.15050384
LOC_Os07g10710	0	0	0	0
LOC_Os07g10700	0	0	0	0.138401877
LOC_Os07g10690	8.71124876	5.066478484	8.807600728	6.649427108
LOC_Os07g10690	0.448386499	0	0	0
LOC_Os07g10690	0.08879571	2.512218547	0.491237276	0.357380708
LOC_Os07g10690	0	0	0	0
LOC_Os07g10690	0	0	0	0.132516014
LOC_Os07g10690	0	0	0	0
LOC_Os07g10690	3.035818466	7.928282687	3.433605874	4.615846184
LOC_Os07g10680	0	0	0	0
LOC_Os07g10670	0	0	0	0
LOC_Os07g10660	7.710487967	8.968868289	2.794710316	3.076527752
LOC_Os07g10650	0	0	0	0
LOC_Os07g10640	0	0	0	0
LOC_Os07g10630	0.931961641	1.936050734	0.14061315	0.468864307
LOC_Os07g10620	0	0	0.121630217	0.66365525
LOC_Os07g10610	0.775220802	0.34509394	0.506845291	0.567285719
LOC_Os07g10610	14.79224555	12.99000057	26.12943212	21.41175351
LOC_Os07g10600	3.648247536	6.213710984	8.160912879	7.820448722
LOC_Os07g10600	46.69993088	49.59908364	70.69562249	74.11758316
LOC_Os07g10590	0	0	0	0.093427195
LOC_Os07g10580	0	0	0	0
LOC_Os07g10570	0	0	0	0
LOC_Os07g10560	0	0	0.324128091	0.147379297
LOC_Os07g10550	0.042284771	0.092025051	0.514642911	0.38291786
LOC_Os07g10540	2.102391524	6.164174395	8.141622623	2.820534813
LOC_Os07g10540	19.4375951	12.74167519	2.591157225	7.893841041
LOC_Os07g10535	0	0	0	0
LOC_Os07g10530	6.87350985	12.94523122	0.097501946	0.443336095
LOC_Os07g10520	9.183152667	9.389136616	8.660412613	10.23219036
LOC_Os07g10510	0	0	0	0
LOC_Os07g10500	24.87029974	29.08243725	27.51758688	27.26516986
LOC_Os07g10495	3.886492698	7.988336572	0.477798381	1.955271146
LOC_Os07g10490	69.39998635	68.63999152	44.77449583	47.5364685
LOC_Os07g10480	10.22546821	11.2660149	7.919733537	11.31761768
LOC_Os07g10470	0	0	0	0
LOC_Os07g10460	43.27063878	36.35877146	43.20219099	33.74869845
LOC_Os07g10440	84.73342348	104.1383349	1.427707066	2.596682844
LOC_Os07g10430	0	0	0	0
LOC_Os07g10420	32.51698891	36.53744608	75.08497684	49.55148262
LOC_Os07g10420	21.2370056	26.89762175	45.45427979	29.7756673
LOC_Os07g10410	0	0.441743221	0.449166268	0.408466964
LOC_Os07g10400	0.372730272	0.324471637	0	0.075007345
LOC_Os07g10390	12.85955604	10.8720657	13.11760965	13.42013947
LOC_Os07g10380	0	0	0	0
LOC_Os07g10370	0	0	0	0
LOC_Os07g10360	0	0	0	0
LOC_Os07g10350	5.18662909	6.79568453	0.99549106	3.035380239
LOC_Os07g10340	0	0	0	0
LOC_Os07g10330	0	0	0	0
LOC_Os07g10320	0	0	0	0
LOC_Os07g10310	0	0	0	0
LOC_Os07g10300	0.905261384	0	0	0.182172627
LOC_Os07g10300	0	0.343975684	0	0
LOC_Os07g10300	8.639779661	7.051086085	2.498487366	4.44540813
LOC_Os07g10290	0	0	0	0
LOC_Os07g10280	0	0	0	0
LOC_Os07g10270	0	0	0	0
LOC_Os07g10260	0	0	0	0
LOC_Os07g10256	39.50799465	40.114235	14.6252919	15.36898464
LOC_Os07g10254	0.231932874	0.504759372	0	0.233368073
LOC_Os07g10250	24.87868918	28.51404208	26.46045308	27.63894211
LOC_Os07g10240	0	0	0	0
LOC_Os07g10230	0.572482199	0.415300845	0	0.192008238
LOC_Os07g10220	0.59229488	0.3222553	0	0
LOC_Os07g10210	0	0	0	0
LOC_Os07g10200	0	0	0	0
LOC_Os07g10190	4.086003866	1.861207995	1.156517822	1.434170244
LOC_Os07g10180	0	0	0	0
LOC_Os07g10170	0.338718634	0	0	0
LOC_Os07g10160	0.537648626	0.351028095	0	0
LOC_Os07g10150	31.00480684	40.47472261	30.76788936	40.13187924
LOC_Os07g10139	2.905897132	4.743114208	4.501296273	3.070072746
LOC_Os07g10130	13.67902178	13.92805226	7.459426222	10.91262207
LOC_Os07g10120	0.395103146	0	1.202188332	0.993870104
LOC_Os07g10110	4.491902106	8.404804769	4.666985834	5.236235452
LOC_Os07g10100	0	0	0	0
LOC_Os07g10090	0	0	0	0
LOC_Os07g10080	0	0	0	0
LOC_Os07g10070	10.69318021	10.04916305	1.344477506	1.956245371
LOC_Os07g10060	1.599397865	2.94528908	0.13612644	0.618959588
LOC_Os07g10050	2.30365589	2.892394986	0.16338882	0.624052934
LOC_Os07g10040	0	0	0	0
LOC_Os07g10030	1.683848678	1.730499838	0.41401862	1.317764251
LOC_Os07g10020	0	0	0	0
LOC_Os07g10010	0	0	0	0
LOC_Os07g10000	0	0	0	0
LOC_Os07g09990	0	0	0	0
LOC_Os07g09980	0	0	0	0
LOC_Os07g09970	49.08224741	59.38265945	77.70866365	98.77193611
LOC_Os07g09960	0	0	0	0
LOC_Os07g09950	0.643645861	0.280155439	0	0.388577243
LOC_Os07g09940	0	0	0	0
LOC_Os07g09930	0	0	0	0
LOC_Os07g09914	2.379291871	3.844341392	0.319097278	0.580367252
LOC_Os07g09910	0	0	0	0
LOC_Os07g09900	0	0	0	0
LOC_Os07g09890	2.597462918	2.826450883	0.718486631	1.306768001
LOC_Os07g09880	0	0	0	0
LOC_Os07g09870	48.45742306	41.32840791	18.8378472	23.81388254
LOC_Os07g09860	0	0	0.088311777	0
LOC_Os07g09850	0	0	0	0
