"GeneID"	"control_1"	"control_2"	"control_3"	"treatment_1"	"treatment_2"	"treatment_3"
"LOC_Os06g07080"	2962.5	3061.5	2961	3370.5	3788	3119
"LOC_Os06g07140"	1030.5	1322.17	1017	1200.67	1437.83	1319.33
"LOC_Os06g07200"	706	805	709	562	616	506
"LOC_Os06g07230"	619	672	601	242	277	269
"LOC_Os06g07350"	1183	1318	1088	1223	1259	1097
"LOC_Os06g07540"	2274	2201	1882	3088	3311	2876
"LOC_Os06g07600"	383	502	401	646	542	642
"LOC_Os06g07630"	509	555	519	504	571	456
"LOC_Os06g07760"	638	782	523	706	739	729.5
"LOC_Os06g07780"	893	841	611	1309	1114	960
"LOC_Os06g07820"	241	241	213	346	378	299
"LOC_Os06g07830"	2090.5	2079	1763	1669	1934	1737
"LOC_Os06g07969"	784.5	821.66	730.5	1218.16	1292.66	1136.16
"LOC_Os06g08080"	1299	1102	1287	1657	1738	1493
"LOC_Os06g08320"	775	1044	789	1779.5	2018	2002
"LOC_Os06g08390"	704	667	625	918	1093	916
"LOC_Os06g08480"	3336	3178	2834	3010	3320	2638
"LOC_Os06g08490"	692	856	627	758	805	740
"LOC_Os06g08564"	178	306	283	278	183	233
"LOC_Os06g08670"	4357	4195	3905	3812	3875	3503
"LOC_Os06g08740"	1113	1266	1226	916	1013	869
"LOC_Os06g09290"	1052	1166	1023	1372	1515	1181
"LOC_Os06g09330"	1361.5	1400	1350	1677	2057	1520
"LOC_Os06g09390"	4032	4050	3962.5	3651	3670	2943
"LOC_Os06g09540"	1945	1650	1566	1856	1813	1511
"LOC_Os06g09610"	15444	17816	17792	14207	17120	17082
"LOC_Os06g09679"	2826.85	3555.18	3172.95	5867.14	6191.82	5526.81
"LOC_Os06g09830"	194	193	171	172	196	176
"LOC_Os06g09890"	4471	4226	3900	3776	4495	3694
"LOC_Os06g09900"	4511	4709	3291	5498	4593.5	6438
"LOC_Os06g10109"	242	220	292	47	43	36
"LOC_Os06g10160"	690	753	499	386	406	407
"LOC_Os06g10210"	162	124	120	236	202	192
"LOC_Os06g10520"	199	172	179	318	293	294
"LOC_Os06g10620"	1939	2070	1987	2591	2899	2601
"LOC_Os06g10650"	157	173	141	201	221	237
"LOC_Os06g10760"	329	310.5	298	411	505	333
"LOC_Os06g10890"	556	592	580	847	898	784
"LOC_Os06g11290"	225.5	420.75	245	221.25	315.5	305.5
"LOC_Os06g11380"	979	925	1056	1040.5	1325	885
"LOC_Os06g11430"	569	555	495	488	544	459
"LOC_Os06g11620"	477	491	491	590.5	572	511
"LOC_Os06g11980"	507	518	395	3173	3161	3465
"LOC_Os06g11990"	718	551	671.5	696	755.5	600.5
"LOC_Os06g12220"	972	867	811	816	931	684
"LOC_Os06g12310"	1109	1567	2306	321	471	305
"LOC_Os06g12460"	145	146	190	127	127	77
"LOC_Os06g12530"	869	782	706	942	1018	830
"LOC_Os06g12580"	3724	4560	3625	5769	5726	5494
"LOC_Os06g12600"	1822	1780	1622	2093	2225	1937
"LOC_Os06g12630"	4180	4365	4190	3449	3554	3185
"LOC_Os06g12690"	1771	1452	1318	1461.5	1672	1177.5
"LOC_Os06g13190"	2680	2522	2183	834	1065	862
"LOC_Os06g13660"	5350	5682	5401	5197	5646	5157
"LOC_Os06g13680"	1815.5	1665.5	1427.5	1700	1954	1565
"LOC_Os06g13820"	1797	1864	1753	2005	2088	1720
"LOC_Os06g14030"	589	694	704	135	142	179
"LOC_Os06g14324"	1816.33	1558.33	1915.77	3110.33	3421.67	2542.17
"LOC_Os06g14740"	1693	1649	1500	1373	1298	1097
"LOC_Os06g14750"	1017	1081	981	1040	1019	863
"LOC_Os06g15330"	2283	3308	2404	1651	1816	1893
"LOC_Os06g15360"	2917	3155	2624	2672	2934	2635
"LOC_Os06g15370"	96	99	75	903	1400	1068
"LOC_Os06g15400"	24980	28075	21468	18236	20765	21733
"LOC_Os06g15420"	2363	2233	2351	1981	2012	1472
"LOC_Os06g15760"	744	588	687	642	880	518
"LOC_Os06g15779"	994	816	831	659	680	509
"LOC_Os06g15910"	169	150	161	244	289	182
"LOC_Os06g15990"	15769	17796	14786	11759	13479	11322
"LOC_Os06g16270"	152	177	162	170	196	148
"LOC_Os06g16420"	1256	1046	1013	732	660	618
"LOC_Os06g17440"	231	205	189	236	270	198
"LOC_Os06g17840"	2876	2599.33	2561.67	2129.67	2043.33	1767.5
"LOC_Os06g17870"	1905.5	1926	1719.5	1181.5	1440	1159.5
"LOC_Os06g17970"	1898	1616	1570	659	694	534
"LOC_Os06g18010"	438	585	526	1088	1074	1416
"LOC_Os06g18670"	4605	5474	6629	14140	12143	17661
"LOC_Os06g19690"	976	1069	904	1400	1464	1188
"LOC_Os06g19730"	2974	2636	2621	2037	2168	1806
"LOC_Os06g20320"	4640	4587	4905	5124	5439	5005
"LOC_Os06g20340"	520	546	408	522	534	528
"LOC_Os06g21110"	2555	2907	2813	703	830	695
"LOC_Os06g21140"	1766	2316	2169	4330	4251	4763
"LOC_Os06g21210"	63	142	96	1447	1553	1122
"LOC_Os06g21240"	28	37	52	294	538	176
"LOC_Os06g21380"	4086	4107	3046	4650	4474	3962
"LOC_Os06g21560"	527	554	493	711	713	646
"LOC_Os06g21590"	160447.7	183745	123725.33	166107.99	142367.5	171350.17
"LOC_Os06g21600"	1612	1787	1611	2079	2334	2071
"LOC_Os06g22394"	1044	1097.5	760	1179	1166	1080
"LOC_Os06g22650"	702	735	696	707	847	645
"LOC_Os06g22690"	2818	2920	3267	2659	3061	2705
"LOC_Os06g22820"	373	402	346	434	443	395
"LOC_Os06g22870"	966	1098	996	952	1054	880
"LOC_Os06g22960"	1640	1736	1342	4176	4307	4531
"LOC_Os06g23440"	3092	3875.5	2863	5391	6407	5956
"LOC_Os06g23870"	7158	7615	5426	7385	8833.5	7694.5
"LOC_Os06g24070"	2071	2158	1127	4055	4902	4022
"LOC_Os06g24190"	129	177	138	452	492	456
"LOC_Os06g24704"	835	865	700	808	828	708
"LOC_Os06g24730"	2817	2787	1775	2829	2495	2727
"LOC_Os06g25439"	459	461.5	419	340	460.5	279
"LOC_Os06g27560"	1091	1088	852	1089	990	1123
"LOC_Os06g27760"	3182	3226	2946	3634	4475.5	3487
"LOC_Os06g28524"	2464	3062	2118.5	3471	3368.5	3399.5
"LOC_Os06g28970"	609	817	658	562	703	681
"LOC_Os06g29180"	1106	1147	1289	2385	2280	2131
"LOC_Os06g29730"	141	128	152	81	96	34
"LOC_Os06g30310"	8907	8090	7867.5	5779.5	5837.5	4837
"LOC_Os06g30370"	4	2	10	437	182	310
"LOC_Os06g30750"	7605	7775	6058	10481.5	12025	9068
"LOC_Os06g30970"	1437.5	1495	1457	1689	1995	1401
"LOC_Os06g31100"	771	770	621	767	858	734
"LOC_Os06g33710"	2389	2232	1994	4486	4510	3918
"LOC_Os06g33930"	1008	1203	977	909	1078	983
"LOC_Os06g34040"	1798	1896	1881	3034	3304	2849
"LOC_Os06g34120"	260	193	282	81	109	95
"LOC_Os06g34730"	610	610	403	361	289	292
"LOC_Os06g34790"	976	1086	826	1228	1203	1208
"LOC_Os06g35160"	4125	4290	3133	5033	5207	4501
"LOC_Os06g35530"	1297	1127	1095	1107	1265	951
"LOC_Os06g35540"	688	622	553	976	1011	982
"LOC_Os06g35730"	305	364	349	592	675	634
"LOC_Os06g35814"	835	882	756	1230	1278	1098
"LOC_Os06g36090"	2819	2121	2853	2531.5	2990.5	2193
"LOC_Os06g36160"	805.5	855.5	777.5	1532	1515.5	1400
"LOC_Os06g36180"	449	581	536	1202	1098	1424
"LOC_Os06g36360"	5152	5203	4266	5223	5240	4691
"LOC_Os06g36390"	42	52	30	42	58	73
"LOC_Os06g36560"	27	17	34	43	25	61
"LOC_Os06g36740"	337	313	301	313	348	267
"LOC_Os06g36840"	2344	2377	2151	1804.5	1959	1649
"LOC_Os06g37070"	632	600	474	695	629	572
"LOC_Os06g37150"	46	28	57	905	1285	595
"LOC_Os06g37180"	3947	3636	3386	7416	7205	6282.5
"LOC_Os06g37440"	1268	1458	1388	2358	2758	2376
"LOC_Os06g37560"	1137	790	843	49	71	42
"LOC_Os06g37610"	2541	2440	2503	2379	2754	2366
"LOC_Os06g37660"	512	562	489	627	729	587
"LOC_Os06g38660"	23	33	39	28	59	27
"LOC_Os06g38764"	182	247	188.67	89	308	56
"LOC_Os06g39040"	1530	1531.5	1468	942	1048.5	909
"LOC_Os06g39120"	806	779	1497	516	736	280
"LOC_Os06g39140"	775	787	620	479	556	388
"LOC_Os06g39344"	2053	1805	1893	2410	2625	2136
"LOC_Os06g39370"	1480	1942	911	1918	1768	2397
"LOC_Os06g39520"	2330	2086	2176	1088	1238.1	1109
"LOC_Os06g39690"	2774	3443	2617	3847	3695	3640
"LOC_Os06g39760"	926	1042	1023	1115	1265	1031
"LOC_Os06g39906"	5620	5807	4860	5387	5380	4878
"LOC_Os06g39912"	2779	2945	2442	3200	3918	3149
"LOC_Os06g40060"	647	620	620	822	794	696
"LOC_Os06g40080"	2035	2739	1930	3427	4025	3341
"LOC_Os06g40370"	607	542	555	471	578	486
"LOC_Os06g40415"	881.24	908.27	565.5	883.35	798.17	647.5
"LOC_Os06g40620"	1115	1242	1135	1067	1270	1002
"LOC_Os06g40640"	15906	21473	14325	22694	28983	24708
"LOC_Os06g40650"	2434	2225	2083	1240	1363	1081
"LOC_Os06g40720"	442	402	340	320	351	272
"LOC_Os06g40730"	1213	1233	1060	985	1184	867
"LOC_Os06g40940"	56421.66	64849	51457.5	37735.5	41565.16	39898.67
"LOC_Os06g41010"	6816	7396	5504	8706	10337	7164
"LOC_Os06g41450"	451	370	345	356	331	384
"LOC_Os06g41790"	588.5	670	476	497	481.5	480.5
"LOC_Os06g41810"	1014	1146	1040	1215	1142	1161
"LOC_Os06g41840"	135	166	150	130	193	166
"LOC_Os06g41990"	15024.5	15576.67	14364	10729	10039	10166
"LOC_Os06g42720"	8653	6647	6053	17196	19980	13245
"LOC_Os06g42790"	1874	1826	1843	2032	2561	1982
"LOC_Os06g42850"	2266	2161	1577	3952	3482	3832
"LOC_Os06g43140"	2954	3409	2394	2945	3279	3434
"LOC_Os06g43210"	3024	2769	2623	2958	3057	2572
"LOC_Os06g43570"	806	874	764	914	1081	970
"LOC_Os06g43590"	2954	3434	2630	2906	3367	2775
"LOC_Os06g43620"	411	447	367	637	701	721
"LOC_Os06g43630"	921	896	771	1243	1021	1046
"LOC_Os06g43640"	1049	977	868	1343	1339	1134
"LOC_Os06g43650"	2132	1936	1664	2342	2862	1867
"LOC_Os06g43660"	13280	11808	11301	7768	8774	7320
"LOC_Os06g43710"	863	823	828	961	1054	807
"LOC_Os06g43850"	2758	2779	2515	2527	2781	2558
"LOC_Os06g43860"	17447	17546	15026	7387	9287	7509
"LOC_Os06g43870"	293	414	322	959	1047	1098
"LOC_Os06g43900"	3750	4218	3796	3061	3820	3343
"LOC_Os06g44034"	108	73	72	43	109	50
"LOC_Os06g44080"	572	581	550	580	588	492
"LOC_Os06g44160"	572	759	328	1021.5	1101	926
"LOC_Os06g44190"	178	265	235	1394	1288	1124
"LOC_Os06g44374"	361	421	341	389	531	388
"LOC_Os06g44450"	8590	9611	4725	15970.33	17843.5	15353
"LOC_Os06g44500"	1021	971	754	1062	1233	1011
"LOC_Os06g44620"	1045	1110	765	1315	1107	1369
"LOC_Os06g44890"	1125	887	879	1008	894	872
"LOC_Os06g45020"	501	457	443	51	79	85
"LOC_Os06g45060"	333	383	224	625	627	593
"LOC_Os06g45090"	183	153	170	177	273	215
"LOC_Os06g45100"	821	784	834	1000	1109.5	966
"LOC_Os06g45120"	3429	3031	3013	4253	4051	3590
"LOC_Os06g45360"	647	601	457	644	680	541
"LOC_Os06g45370"	882	949	1059	792	913	827
"LOC_Os06g45430"	1082	957	864	901	1046	807
"LOC_Os06g45480"	3573	3732	3082	1677	2334	1665
"LOC_Os06g45500"	309	343	295	284	319	284
"LOC_Os06g45570"	2133	2362	1065	1475	1182	1040
"LOC_Os06g45660"	1164	1152	1272	1320	1676	1258
"LOC_Os06g45710"	329	264	281	4023	4086	3236
"LOC_Os06g45820"	40391	49934	41881	35641	42284	39299
"LOC_Os06g45890"	70	58	50	161	182	110
"LOC_Os06g46000"	1183	1448	1005	1354.5	1282.5	1195
"LOC_Os06g46366"	342	319	293	614	633	526
"LOC_Os06g46740"	2	4	0	3523	2402	2960
"LOC_Os06g46770"	26403.89	34618.49	29422.66	19785.66	27955.5	22446.85
"LOC_Os06g46799"	714	448	615	104	82	54
"LOC_Os06g46930"	1816	2015	2407	2894	3198	2535
"LOC_Os06g46940"	472	419	416	315	291	277
"LOC_Os06g46950"	657	647	207	366	278	325
"LOC_Os06g47220"	463	468	368	581	505	463
"LOC_Os06g47230"	4268.33	4788.5	4225.17	4245.67	5778.17	4288.5
"LOC_Os06g47340"	2070	2240	2020	1948	2094	1955
"LOC_Os06g47350"	3623	3199	2738	4116	4354	2999
"LOC_Os06g47640"	1937	2395	1728	1432	1759	1671
"LOC_Os06g47890"	2762	3020	2869	2713	3083	2777
"LOC_Os06g47970"	7879	9494	7134	11683	12499	12894
"LOC_Os06g48040"	350	313	364	244	237	237
"LOC_Os06g48180"	576	354	218	42	46	51
"LOC_Os06g48200"	1053	522	775	925	781	797
"LOC_Os06g48300"	205	207	222	2586	2238	1876
"LOC_Os06g48350"	405	421	431	619	717	659
"LOC_Os06g48500"	37	79	33	144	135	227
"LOC_Os06g48510"	188	212	128	125	126	104
"LOC_Os06g48570"	528	442	389	470	444	371
"LOC_Os06g48600"	522	597	563	549	680	548
"LOC_Os06g48750"	2043	2165	2174	2987	3001	2922
"LOC_Os06g48780"	1115	1536	1116	2514	2481	2703.5
"LOC_Os06g48940"	2805	2638.5	2326	1827	1900	1425
"LOC_Os06g48960"	1674	2041	1677	944	1268	1028
"LOC_Os06g49110"	1256	1281	1120	2739	2839	2726
"LOC_Os06g49120"	1215	1203.67	1094	1960	2008	1918
"LOC_Os06g49160"	3456	3716	3591	4322	4783	4945
"LOC_Os06g49430"	1369	1186	1136	1971	1865	1361
"LOC_Os06g49460"	596	635	486	718	726	665
"LOC_Os06g49480"	3115	3351	2939	3351	3967	2858
"LOC_Os06g49490"	3604	3991	2869	3792	3585	3503
"LOC_Os06g49530"	876	944	721	1466	1422	1315
"LOC_Os06g49640"	3218	3484	2385	9848	9006	9869
"LOC_Os06g49740"	1381	1587	1303	1852	1977	1706
"LOC_Os06g49790"	1047	873	798	1466	1582	1252
"LOC_Os06g49890"	125	118	126	140	144	138
"LOC_Os06g50000"	927	1062	870	1228	1380	1210
"LOC_Os06g50030"	1186	1124	945	1114	1222	1023
"LOC_Os06g50040"	199	276	178	517	599	418
"LOC_Os06g50050"	946	992	963	1102	1296	1077
"LOC_Os06g50080"	279	389	366	114	140	76
"LOC_Os06g50130"	1742	2386	1895	3068	3413	3191
"LOC_Os06g50146"	757	807	664.33	573	679.33	594
"LOC_Os06g50154"	1349	1441	1428.5	1973	2149	1761.5
"LOC_Os06g50230"	367	523	323	2101	2745	2010
"LOC_Os06g50300"	7724.5	8628	8637	3895	4386	3273
"LOC_Os06g50310"	1322	1374	1087	1021	1187	975
"LOC_Os06g50380"	2612	2522	2475	2088	2512	1910
"LOC_Os06g50679"	965.48	862.51	727.63	1026.52	1152.49	918.81
"LOC_Os06g50840"	783	766	669	870	951	769
"LOC_Os06g50870"	2021	2202	1521	3044	3281	3001
"LOC_Os06g51029"	21554	28538	25169	26233.5	28399	31277
"LOC_Os06g51060"	38	97	104	218	108	263.5
"LOC_Os06g51150"	2864	2908	2803	2246	2371	2376
"LOC_Os06g51220"	48434.5	57541.66	48703	24357	30104	26056.5
"LOC_Os06g51290"	2352	2770	2828	3140	3539	3420
"LOC_Os06g51390"	1642	1795	1468	1607	2063	1708
"LOC_Os06g51510"	2106	2448	2101	2359	2621	2331
"LOC_Os07g01020"	5486	6116	4626.5	6182.5	7106.5	6840.5
"LOC_Os07g01030"	2418	2531	2063	2686	3531	2912
"LOC_Os07g01550"	1644	1474	1381	1684	1655	1470
"LOC_Os07g01560"	806	841	579	272	294	229
"LOC_Os07g01660"	355	306	384	607	539	506
"LOC_Os07g01760"	42669	47440.75	40400.5	34842.5	38543.5	36834
"LOC_Os07g01904"	171	264	279	160	189	152
"LOC_Os07g01910"	565	702	569	642	666	674
"LOC_Os07g01950"	889	904	807	907	1002	823
"LOC_Os07g01990"	1184	1155	1174	1348	1540	1287
"LOC_Os07g02000"	597	719	598	518	654	531
"LOC_Os07g02090"	881	910	844	1832	1968	1609
"LOC_Os07g02340"	3747	3557	3007	3518	4172	3142
"LOC_Os07g02350"	1318	1218	1129	926	1020	875
"LOC_Os07g02460"	1034	1013	582	1214	1268	1065
"LOC_Os07g03180"	286	376	321	813	936	664
"LOC_Os07g04180"	3551	4036	3403	765	1223	623
"LOC_Os07g04240"	1594.5	1442	1410	2113	1973	1812.5
"LOC_Os07g04500"	404	433	494	340	341	320
"LOC_Os07g04550"	915	802	691	811	931	719
"LOC_Os07g04690"	2352	2265.5	2155	3324	3710	3440
"LOC_Os07g04840"	68544.67	75920	58966	62803.5	70464.5	71600.5
"LOC_Os07g04910"	1328	1272	1143	903	1217	861
"LOC_Os07g04990"	14698	15501.5	15126	19166	23740	20763
"LOC_Os07g05000"	6181	7091	6669	6140	7344	7332
"LOC_Os07g05400"	692	613	600	874	1053	746
"LOC_Os07g05470"	609	362	525	200	176	152
"LOC_Os07g05480"	30609.5	31378	24620	28466	32840	28586.66
"LOC_Os07g05570"	2448	2054	2403	3359	3554	2747
"LOC_Os07g05580"	1109	1185	1160	1760	1748.5	1756
"LOC_Os07g05620"	556	539	542	454	703	533
"LOC_Os07g05810"	2154	2276	2258	2458	2838	2370
"LOC_Os07g05820"	33449	39489	30401.5	26716	28592	30153.5
"LOC_Os07g06450"	4289	5952	5013.5	7622	8107	8571
"LOC_Os07g06500"	293	262	201	323	300	213
"LOC_Os07g06590"	1472	1511	1288	2250	2593	1901
"LOC_Os07g06660"	2355	2641	1910	5515	6968	5184
"LOC_Os07g06680"	875	690	677	390	403	457
"LOC_Os07g06710"	1176	1147	954	1194	1330.33	1038
"LOC_Os07g07000"	677	633.25	587	579	569.5	534
"LOC_Os07g07040"	171	179	160	776	753	614
"LOC_Os07g07060"	1006.5	1068.5	1141.5	919.5	966.17	881
"LOC_Os07g07350"	1487	1549	1324	804	830	756
"LOC_Os07g07410"	119	158	66	401	252	310
"LOC_Os07g07470"	960	937	933.5	1250	1433.5	1209.5
"LOC_Os07g07480"	3910	4330	3116	2431	2737	2599
"LOC_Os07g07540"	5789	6985.5	5514	8997	9431	8996
"LOC_Os07g07680"	2411	2893	2216.67	2280	2451	2094
"LOC_Os07g07709"	420.68	613.16	600.87	728.66	740.48	867.06
"LOC_Os07g07930"	88	88	61	210	229	188
"LOC_Os07g07974"	322	304	307	565	535	425
"LOC_Os07g08030"	12838.67	13927.67	12223	9198	9135	10636
"LOC_Os07g08070"	786	829	750	433	528	486
"LOC_Os07g08150"	10677.4	11889.15	11450.33	19350.17	22063.52	24396.22
"LOC_Os07g08160"	33627.73	38806.25	32947.25	25687.61	28870.75	31747.33
"LOC_Os07g08330"	1844	2483	1905	4372	4182	5017
"LOC_Os07g08410"	212	229	195	216	225	207
"LOC_Os07g08430"	923	865	817	725	741	705
"LOC_Os07g08460"	300	312	264	519	415	363
"LOC_Os07g08660"	1156	1450	1292	2342	2318	2596
"LOC_Os07g08790"	695	661	633	760	886	662
"LOC_Os07g08820"	417	331	333	449.75	445	340
"LOC_Os07g08840"	14837	16351	13499	27533	36910.83	30139
"LOC_Os07g08950"	301	221	207	250	240	178
"LOC_Os07g08970"	3321	3743	2267	1412	1866	1684
"LOC_Os07g09000"	1094	1002	816	1312	1464	1363
"LOC_Os07g09040"	2390	2774.25	2033	1878.25	2075.5	2052.75
"LOC_Os07g09060"	2123	2089	2141	1645	1772	1489
"LOC_Os07g09150"	1204	1408	1398	1916	2443	1941
"LOC_Os07g09340"	3502	3612	3595	7219	6748	7695
"LOC_Os07g09420"	212	303	287	586	828	888
"LOC_Os07g09600"	1507	1544	1449	1605	1659	1271
"LOC_Os07g09680"	901	801	671	938	1046	853
"LOC_Os07g09800"	2937	3892	2992	2355	2703	2735
"LOC_Os07g09870"	1587	1709	1311	1356	1459	1280
"LOC_Os07g09970"	948	1114	714	800	827	622
"LOC_Os07g10150"	1395	1316	1253	1403	1436	1275
"LOC_Os07g10250"	1680	1955	1748	1830	2021	1715
"LOC_Os07g10256"	624	639	594	539	669	552
"LOC_Os07g10420"	973	1231	802	741	946	851
"LOC_Os07g10460"	991	928	917	670	701	615
"LOC_Os07g10490"	5054	5809	5435	3873	4172	4065
"LOC_Os07g10500"	725.5	854	677	1111	1221	1051
"LOC_Os07g10600"	1161	1104	1194	621	735	653
"LOC_Os07g10720"	1018	1068	1134	1833	2002	1973
"LOC_Os07g10770"	2506	1657	2183	2041	1925	1766
"LOC_Os07g10830"	1192	1246	1101	1360	1402	1067
"LOC_Os07g10840"	2082	2501	1670	104970	105804.25	101646.67
"LOC_Os07g11110"	15303.5	18189	16866.5	10853	12413.5	14060.5
"LOC_Os07g11290"	661	688	558	680	838	701
"LOC_Os07g11300"	200	188	178	177	195	183
"LOC_Os07g12110"	901	1036	906	1731	1755	1680
"LOC_Os07g12170"	1218.17	1333.17	1114.83	1435.58	1640.67	1254.75
"LOC_Os07g12200"	1363.05	1321.17	1316.5	1496.25	1604.67	1284.83
"LOC_Os07g12250"	518	702	639	1254	1341	1335
"LOC_Os07g12530"	3563	3555	3284	3730	3972	3624
"LOC_Os07g13234"	5317	4955.5	3636	4031.5	4324.5	3858.33
"LOC_Os07g13270"	1109	1174	964	1006	1148	935
"LOC_Os07g13530"	1266	1141	1068	1370	1382	1131
"LOC_Os07g14150"	91	75	65	131	99	77
"LOC_Os07g14270"	5817	6259	6138	5043	6354	4834
"LOC_Os07g14280"	574	586	532	677	727	703
"LOC_Os07g14590"	1199	1336	1095	779	965	788
"LOC_Os07g14850"	699	514	624	741	757	673
"LOC_Os07g15880"	672	857	684	1128	1287	1167
"LOC_Os07g17330"	168	172	184	238	382	372
"LOC_Os07g18720"	1467	1428	1425	1071	1140	938
"LOC_Os07g19444"	623	631	509	671	693	725
"LOC_Os07g19530"	855	752	772	741	705	572
"LOC_Os07g20580"	864	936	923	1095	1138	1127
"LOC_Os07g22350"	1062	1035	1018	1073	1122	907
"LOC_Os07g23120"	651	689	568	8506	7493	6108
"LOC_Os07g24190"	4221	2813	3346	2312	2283	1890
"LOC_Os07g25420"	1056	1058	956	1138	1188	1051
"LOC_Os07g25430"	47343.17	50004.33	35298.17	50241.25	50145.66	52584.73
"LOC_Os07g25680"	2161	1859	2025	1859	1958	1593
"LOC_Os07g26000"	2598	2780	2485	2515	2639	2510
"LOC_Os07g26690"	4835	4519.33	4317.33	10162.83	12400	10090
"LOC_Os07g26740"	93	128	155	126	160	141
"LOC_Os07g27490"	1037	947	870	1140	1147	893
"LOC_Os07g27780"	379.5	418.5	383	344	437	371
"LOC_Os07g27790"	1246.83	1278.5	1343.5	1255	1466.92	1255
"LOC_Os07g27810"	386	284	429	316	291	284
"LOC_Os07g27930"	827	880	735	1110	1294	1079
"LOC_Os07g28400"	2245	2716	1529	3526	3203	3990
"LOC_Os07g28440"	1255	1323	1044	884	962	733
"LOC_Os07g28480"	1251	1870	1075	752	992	660
"LOC_Os07g28610"	4061.5	4051	3242	3269	4082	3912
"LOC_Os07g28644"	437	456	430	643	688	622
"LOC_Os07g28790"	936	864	752	918	899	877
"LOC_Os07g28820"	1435	1362	1219	1127	1254	977
"LOC_Os07g29224"	1216	1169	989	1171	1274	1041
"LOC_Os07g29240"	1397	1956	1467	1844	1769	1966
"LOC_Os07g29410"	50495	66101	43309	47686.5	45082	53778
"LOC_Os07g29610"	1005	965	807	990	1091	877
"LOC_Os07g29620"	3851	4610	3768	3715	4012	3790
"LOC_Os07g29630"	414	423	367	466	529	392
"LOC_Os07g30020"	1986	2126	1954	1700	2061	1475
"LOC_Os07g30170"	216	197	160	192	163	146
"LOC_Os07g30300"	995.5	950	776	1038	1147	872
"LOC_Os07g30670"	5362	6661	5923	1210	1201	1308
"LOC_Os07g30774"	1344	1259	1167	1414	1551	1247
"LOC_Os07g30940"	465	390	435.5	428	457	332
"LOC_Os07g30970"	8290	8367	10271	12398	15139	12009
"LOC_Os07g31300"	983.33	1254.83	1020.5	1566.33	1782.33	1591.5
"LOC_Os07g31370"	1175	1091	1019	1172	1327	1032
"LOC_Os07g31490"	662	646	618	873	885	748
"LOC_Os07g31720"	953	906	922	785	1035	833
"LOC_Os07g31850"	1518	1342	1387	1453	1677	1308
"LOC_Os07g31884"	497	597	489	1129	1586	892
"LOC_Os07g32230"	683	612	610	1314	1300	993
"LOC_Os07g32380"	497	493	452	324	351	288
"LOC_Os07g32570"	4753	6068	3845	6650	11000	4481
"LOC_Os07g32630"	2548	2477	2582.5	4043	3718	4757
"LOC_Os07g32800"	3439	3169	2970	3164	3693	2882
"LOC_Os07g32880"	20065	25442.5	19800	18235	21306.5	22887
"LOC_Os07g33300"	2549	2417.42	1962.25	1732	1732.33	1437.67
"LOC_Os07g33660"	1356	1744	1686	2069	2542	2344
"LOC_Os07g33680"	383	384	356	508	651	557
"LOC_Os07g33780"	1569.17	1333	1578	838.5	1085.5	912.5
"LOC_Os07g34570"	232656.33	314374	230055.5	74699	76643	91865
"LOC_Os07g34589"	32848.66	34010.5	29663	22586	26736.5	18524
"LOC_Os07g34730"	941	808	755	792	900	745
"LOC_Os07g35510"	4	9	22	10	24	28
"LOC_Os07g35540"	637	645	592	239	291	254
"LOC_Os07g35790"	60.5	54.5	32.5	3	6	2
"LOC_Os07g36140"	8514	9999	6735	8843	10653.5	9298
"LOC_Os07g36190"	1252	1152	1172	4326	5385	3894
"LOC_Os07g36410"	2352	2245	1869	1821	2200	1997
"LOC_Os07g36465"	272	234	235	362	341	327
"LOC_Os07g36470"	1231	1171	1156	1859	1958	1646
"LOC_Os07g36500"	492.7	667.25	427.7	371.95	419.88	374
"LOC_Os07g36590"	645	553	634	451	505	558
"LOC_Os07g36600"	1092	1267	913	1046	965	913
"LOC_Os07g36800"	398	410	346	195	234	147
"LOC_Os07g37030"	52866.25	68481.5	40380.5	62712	61472	66842.14
"LOC_Os07g37230"	1755	1561	1999.5	327	536	355
"LOC_Os07g37240"	156641	179169.5	121540.5	157474	164696	190181.58
"LOC_Os07g37250"	5673	5776	5097	6705	6680	6249
"LOC_Os07g37270"	1267	1333	971	1295	1284	1162
"LOC_Os07g37310"	649	739	524	1094	916	1154
"LOC_Os07g37320"	2144	2429	1779	1370	1250	1205
"LOC_Os07g37550"	62066.25	68769	43705	55166.5	60734	65519.25
"LOC_Os07g37610"	1445	1398	1268	1694	2003	1664
"LOC_Os07g37620"	105	98	43	867	552	366
"LOC_Os07g37650"	2251	2230	1830	3170	3717	2931
"LOC_Os07g37730"	230	212	220	111	86	173
"LOC_Os07g37750"	1848	1766	1795	1762	1837	1533
"LOC_Os07g38120"	947	866	801	841	933	827
"LOC_Os07g38170"	1544	1855	830	2167	2335	1997
"LOC_Os07g38230"	6955	7074	5713	5252	4938	4546
"LOC_Os07g38270"	1945	1698	1783	1568	1570.5	1239
"LOC_Os07g38300"	3536	3464	3830.5	3665.5	3936	3278
"LOC_Os07g38380"	301	242	232	210	243	187
"LOC_Os07g38580"	831	919	627	811	789	710
"LOC_Os07g38620"	3335	3629	3291	3649	3900	3361
"LOC_Os07g38730"	2535	2232	2013	4600	4071	3982
"LOC_Os07g38960"	83113.17	94453.66	64255	103392	105462.83	114587
"LOC_Os07g38970"	1145	1201	1087	1407	1415	1340
